parent_video_id,id,media_items,video_count,author_name,comment_count,spam_score,engagement,sentiment,text,day_of_week,themes,platform,author_pic_url,max_exp,media_count,content_id,authenticity_scale,tag,author_id_str,country_code,authenticity_scale_percent,image_count,nodes,subject,author_id,date,lang,like_count,content_type,content_url,is_spam,share_count,author_screen_name,author_url,sentiment_name
,ZmVlZGJhY2s6MTEyMjgwNTczNTc5MTE5NA==,[],0,Pirastu Wildpear MariaRita,1,0.0023936033248901367,5,-0.64814,"Farewell to the Martyr Ahmed Awawda from Hebron at Ibn Sina Hospital in #Jenin, who was killed during an armed clash near #Nablus at dawn today.
RIP in Jannah Shahid 💔🇵🇸
#IsraelTerrorist",1,['news_&_social_concern'],FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,147.49262536873155,0,ZmVlZGJhY2s6MTEyMjgwNTczNTc5MTE5NA==,0.5713,FAKE_PROFILE,100041853344611,Missing Value,57.13,0,,"['#Jenin', '#Nablus', 'Ahmed Awawda', 'Hebron', 'Ibn Sina Hospital', 'Jannah Shahid', 'today']",100041853344611,2023-10-08 06:30:01+00:00,en,4,post,https://www.facebook.com/1122805735791194,False,0,None,https://www.facebook.com/100041853344611,neg
,ZmVlZGJhY2s6MTIyMTA0OTIxMDY0MDY3MDE3,[],0,One.man.army,0,0.0036028027534484863,5,-0.15752,"The Palestinian resistance announced the outset of Al-Aqsa Storm Operation on Saturday morning, launching more than 7,000 homemade rockets towards the illegal Israeli settlements in the 1948-occupied territories in response to Israel’s atrocities against Jerusalem’s Al-Aqsa Mosque and the Palestinian people.

At least 198 Palestinians have been killed and over 1600 injured in ongoing Israeli airstrikes on the Gaza Strip.

Follow 👉 @Syed.Hasnat & @syed_ali_bukhari

Back up account 👉 @syed.hasnatt
.⁣
.⁣
.⁣
.⁣
.⁣
#islam #faith #hadees #hadeessharif #hadeesoftheday #muslimforpeace #palestine #rasoolallah #israel #quran #muslimquotes #sunnah #allah #palestine🇵🇸 #freepalestine #israelterrorist #israel🇮🇱 #alhamdulillah #hijabi #pray #islamic #jannah #hijab #muslims #islamicreminder #muslimmemes #muslimah #deen #youthclub",1,"['news_&_social_concern', 'celebrity_&_pop_culture', 'arts_&_culture']",FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,147.49262536873155,0,ZmVlZGJhY2s6MTIyMTA0OTIxMDY0MDY3MDE3,0.5,UNCHECKED_PROFILE,61552010522167,Missing Value,50.0,0,,"['#islam #faith #hadees #hadeessharif #hadeesoftheday #muslimforpeace', '1600', 'Al-Aqsa Mosque', 'Al-Aqsa Storm Operation', 'At least 198 Palestinians', 'Israel', 'Israeli', 'Jerusalem', 'Palestinian', 'Saturday', 'more than 7,000', 'morning', 'the Gaza Strip']",61552010522167,2023-10-08 08:51:17+00:00,en,3,post,https://www.facebook.com/122104921064067017,False,2,None,https://www.facebook.com/61552010522167,net
,ZmVlZGJhY2s6MTAyMzA3NDcyMzI0NDI1MTc=,[],0,Nicolas Maisterow,2,0.004104256629943848,5,-0.00017,"Vamos a ver Boric, si eres de verdad. #hamas #israhell",7,Missing Value,FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,147.49262536873155,0,ZmVlZGJhY2s6MTAyMzA3NDcyMzI0NDI1MTc=,0.00752,REAL_PROFILE,1175888047,Missing Value,0.752,0,,['Boric'],1175888047,2023-10-07 12:04:47+00:00,es,3,post,https://www.facebook.com/10230747232442517,False,0,None,https://www.facebook.com/1175888047,net
,ZmVlZGJhY2s6MTExMzA5NzMzOTY3MjgzMA==,[],0,Joseph Shelby,1,0.01785862445831299,5,0,"Palesztinat mindennap bombazzak. Van A netflixen egy sorozat ahol jol be mutatjak mit muvelnek az embrrekkel az izrealieak minden egyes nap.... artatlan embereket gyerekeket gyolkolnak. A cime: Born in Gaza. Nezzetek meg. En amiutan megneztem en tuti, hogy nem mennek izraelbe... egyebkent tudtatok hogy sok hekyen Izraelben a Jesus szot ki se lehet mondani, mert torveny ellenes??? De a penz az jo nekik ami turistakbol jon...szomoru... itt egy par kep nezzetek, ott ez sajnos mindennapos. #FreePalestine #IsraelCrimes",7,Missing Value,FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,147.49262536873155,0,ZmVlZGJhY2s6MTExMzA5NzMzOTY3MjgzMA==,0.16816,REAL_PROFILE,100029177238338,Missing Value,16.816,0,,,100029177238338,2023-10-07 11:32:31+00:00,hu,3,post,https://www.facebook.com/1113097339672830,False,1,None,https://www.facebook.com/100029177238338,net
,ZmVlZGJhY2s6ODUwNDc1ODE2NTQ5NzIx,[],0,Bra Mo Cee,1,0.002147197723388672,4,-0.48807,"🧛‍♂️Israel bombards Palestine 
¤International community🤐
🤼‍♂️Palestine reacts to Israel's terror attack
¤International community👿""We condemn the Palestinian terrorists""
#FuckIsrael #ApartheidIsrael #FuckTheWest #hypocrites #hypocritesofthehighestorder
#FuckItaly #FuckJesus #FuckRomanEmpire #FuckFrance #PalestineWillBeFree",7,['news_&_social_concern'],FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6ODUwNDc1ODE2NTQ5NzIx,0.49934,REAL_PROFILE,100047619305428,Missing Value,49.934,0,,"['#FuckIsrael #ApartheidIsrael', 'Israel', 'Palestine', 'Palestinian']",100047619305428,2023-10-07 12:01:17+00:00,und,3,post,https://www.facebook.com/850475816549721,False,0,None,https://www.facebook.com/100047619305428,neg
,ZmVlZGJhY2s6MjQ2NzIyMDgyOTkwMzMwNzQ=,[],0,Dani Panotxo Bueno,1,0.5,4,0,,7,Missing Value,FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6MjQ2NzIyMDgyOTkwMzMwNzQ=,0.04155,REAL_PROFILE,100000117374683,Missing Value,4.154999999999999,0,,,100000117374683,2023-10-07 18:12:10+00:00,Missing Value,3,post,https://www.facebook.com/24672208299033074,UNTAGGED,0,None,https://www.facebook.com/100000117374683,net
,ZmVlZGJhY2s6MTMxMDU4NDU2NjI0ODY2MA==,[],0,Ovais Khan,0,0.002255082130432129,4,-0.13571,"Palestine Mujahideen are ready now this a time for Jihad all Muslim world have to Unite under one Flag.
#Palestine #PalestineWillBeFree #FuckIsrael",7,['news_&_social_concern'],FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6MTMxMDU4NDU2NjI0ODY2MA==,0.5,UNCHECKED_PROFILE,100018913860577,Missing Value,50.0,0,,"['#Palestine', 'Jihad', 'Unite', 'one']",100018913860577,2023-10-07 11:25:17+00:00,en,4,post,https://www.facebook.com/1310584566248660,False,0,None,https://www.facebook.com/100018913860577,net
,ZmVlZGJhY2s6ODQwNjMyODU3Nzk4MDMy,[],0,Dareendhar Chamchaagiri Mudijee,0,0.0015148520469665527,4,-0.7168,"Palestine says ""either we win or we fight until death""🔥
#FreePalestine #FuckIsrael #BoycottIsraeliGoods #Freedom4Palestine",1,['news_&_social_concern'],FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6ODQwNjMyODU3Nzk4MDMy,0.91794,FAKE_PROFILE,100055539752590,Missing Value,91.794,0,,['Palestine'],100055539752590,2023-10-08 11:32:56+00:00,en,3,post,https://www.facebook.com/840632857798032,False,1,None,https://www.facebook.com/100055539752590,neg
,ZmVlZGJhY2s6MzE2ODE3Mjk5MDE1OTE5Mg==,[],0,Kurisutīn Rumakan Damashin,0,0.004199564456939697,4,-0.5693,"Israel 🇮🇱 under attack by terrorist, Let's pray for them 🙏 

Lord, please protect the holy land.. my ever dreamed country 😢 

Ctto: Vis Min Israel

 #IsraelTerrorist #israel2023 #IsraelUnderAttack #PrayforIsrael #fyp #trending #trendingvideo #viral #prayforpeace #Israel",1,['news_&_social_concern'],FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6MzE2ODE3Mjk5MDE1OTE5Mg==,0.5,UNCHECKED_PROFILE,100008995666979,Missing Value,50.0,0,,"['#PrayforIsrael', '#trendingvideo #viral #prayforpeace #Israel', 'Ctto', 'Israel']",100008995666979,2023-10-08 02:28:41+00:00,en,3,post,https://www.facebook.com/3168172990159192,False,1,100008995666979,https://www.facebook.com/100008995666979,neg
,ZmVlZGJhY2s6MTMzOTkwOTUyOTk0ODQxOQ==,[],0,Malik Shahwaiz,1,0.00339508056640625,4,0,"Aik din marjay ga
#fuckisrael",7,Missing Value,FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6MTMzOTkwOTUyOTk0ODQxOQ==,0.28968,REAL_PROFILE,100017881533413,Missing Value,28.968,0,,,100017881533413,2023-10-07 18:43:19+00:00,und,3,post,https://www.facebook.com/1339909529948419,False,0,None,https://www.facebook.com/100017881533413,net
,ZmVlZGJhY2s6Njk0NDI3OTQxODk2ODg0MA==,[],0,Alma Macurs,0,0.022146880626678467,4,-0.56795,"#IsraelGenocida #israelterrorists
#PalestinaLibre #palestinalivesmatter #PalestinaResiste
@HoyPalestina ""Más de dos millones de personas, la mitad de ellas niños y niñas, encerrados en la pequeña franja de Gaza.
Hoy la población ha derribado las vallas del campo de concentración impuesto por la ocupación israelí

@HoyPalestina AHORA: GAZA: Un misil de 100.000 dólares, lanzado por un avión de 20.000.000 de dólares, que viaja a un costo de 6.000 dólares por hora, para matar personas que viven con menos de 1 dólar por día en la Franja de Gaza.
https://twitter.com/i/status/1710685352879444221
Palestina ha sido continuamente humillada y vejada por Israel. Padece ocupación, violencia colonial y apartheid.

Israel declara de nuevo la guerra como potencia militar tras pisotear el derecho legítimo de Palestina a ser una nación soberana.
La equidistancia es inaceptable.

@manuelhborbolla Palestina se levanta contra el apartheid impuesto por el ente sionista de Israel.
Los medios globalistas van a justificar la reacción de Israel, minimizando las atrocidades que han cometido durante años contra el pueblo palestino, que resiste al exterminio.
@eltemagv ""Cuando los ucranianos se defienden de los rusos, la prensa occidental capitalista los llama ""héroes"", pero cuando los Palestinos se defienden del genocidio perpetrado por Israel durante décadas, lo llama ""terroristas"".
La derecha globalista y su Hipocresía son un peligro para la humanidad. https://twitter.com/i/status/1710676187180089534 

@ElNecio_Cuba La creación y empoderamiento de Israel por Occidente buscó impedir la unión del Mundo Árabe. El Plan de la ONU fue solo el instrumento. Y las más graves consecuencias de este plan las ha sufrido el pueblo palestino, quien ha visto desaparecer su territorio y ha sido condenado a un exterminio cotidiano. A los desmemoriados, enséñales esta imagen.",7,Missing Value,FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6Njk0NDI3OTQxODk2ODg0MA==,0.10132,REAL_PROFILE,100001605532866,Missing Value,10.132,0,,"['AHORA', 'Franja de Gaza', 'GAZA', 'Gaza', 'Hipocresía', 'Israel', 'La creación y empoderamiento de Israel por Occidente', 'Mundo Árabe', 'Palestina', 'Palestinos', 'Plan de la ONU']",100001605532866,2023-10-07 17:31:43+00:00,es,2,post,https://www.facebook.com/6944279418968840,False,2,None,https://www.facebook.com/100001605532866,neg
,ZmVlZGJhY2s6MjgxNDI1Njc4MTgyODI3,[],0,Abdur Rehman,0,0.005594968795776367,4,0,"بریکنگ نیوز 🔥

اسرائیلی فورسز کے دہشتگرد گروہ کا افسر حماس کے مجاہدوں نے پکڑ لیا ہے ۔ ان شاءاللہ حق غالب آیا گا ۔۔۔۔

‎#Palestinian ‎#IsraeliTerrorism",7,Missing Value,FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6MjgxNDI1Njc4MTgyODI3,0.5,UNCHECKED_PROFILE,100089461896838,Missing Value,50.0,0,,,100089461896838,2023-10-07 09:22:16+00:00,ur,4,post,https://www.facebook.com/281425678182827,False,0,None,https://www.facebook.com/100089461896838,net
,ZmVlZGJhY2s6MTQwMDIwMDE2NDA0MjkyMQ==,[],0,Muhammad Badal Haque,1,0.006530284881591797,4,0,"ভারত ইজরাইয়েলের পক্ষে হ্যাশট্যাগে উপরে,আর আমরা ফিলিস্থিনির ব্যাপারে উদাসীন।
আর কিছু না পারি ফিলিস্থিনির পক্ষে তিনটা পোষ্ট হোক হ্যাশট্যাগে ঈমানী ভালোবাসার টানে, তাও আল্লাহকে বলতে পারবো আমরা ইসলামের পক্ষে ছিলাম,
#hamasah 
#Hamas 
#হামাস 
#savepalastine
#SaveAqsa 
#SaveMuslims 
#bangladeshstandswithpalestine #FreePalestine
#AlAqsaMosque
#IsraeliAttackonAlAqsa
#IsraeliTerrorism
#AlAqsaUnderAttack
#savepalestine
#savethemuslims
#StopTerrorismAgainstMuslims
#AlAqsa
#StopConspiracyAgainstIslam #stopIsraeliTerrorism
#PalestinianLivesMatter
#PalestineWillBeFree
#we_love_palestine_from_bangladesh 
#muhammad_badal_haque 
আল্লাহ আপনার ফিলিস্তিনি মুসলিম বান্দাদের কে হেফাজত করুক, আমীন!!",1,Missing Value,FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6MTQwMDIwMDE2NDA0MjkyMQ==,0.5,UNCHECKED_PROFILE,100021588526420,Missing Value,50.0,0,,,100021588526420,2023-10-08 05:03:33+00:00,bn,2,post,https://www.facebook.com/1400200164042921,False,1,None,https://www.facebook.com/100021588526420,net
,ZmVlZGJhY2s6ODU3NDY2Nzk5MDY5MjQw,[],0,Temel Demirer,0,0.009837508201599121,4,0,"RÜZGAR EKEN SİYONİSTLER FIRTINA BİÇİYORLAR
75 yıldır Filistinliler zorla çıkarıldıkları evlerinin anahtarlarını saklıyorlar. Zorla çıkarılan evlerine geri dönecekler! 

#Filistin
#İntifada
#Terroristisrail
#kahrolsunsiyonizm
#FilistinyalnızDeğildir
#özgürfilistin
#Palestine
#KudüsBizimdir
#freepalestine
#PalestineWillBeFree
#FilistinDireniyor
#FilistinHalkınınYanındayız
#FilistinToprakGünü
#FilistineÖzgürlük
#FilistinBağımsızlıkGuenue
#DeirYassin
#DeirYassinMassacre 
#LeylaHalid
#GeorgesAbdallah
#YaserArafat
#GeorgeHabash
#Ahmed_Saadat
#SavePalestine
#Kudüs
#jaruselam
#kudus
#IndiaStandsWithPalestine
#AlAqsaUnderAttack
#IsraeliAttackonAlAqsa
#PrayForPalestine
#AksadaBaskınVar
#icantbreathe
#MescidiAksa
#AksadaZulümVar",7,Missing Value,FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6ODU3NDY2Nzk5MDY5MjQw,0.5,UNCHECKED_PROFILE,100044177842423,Missing Value,50.0,0,,,100044177842423,2023-10-07 11:50:06+00:00,tr,4,post,https://www.facebook.com/857466799069240,False,0,None,https://www.facebook.com/100044177842423,net
,ZmVlZGJhY2s6MzM3ODkzODMyMDg1NDg4,[],0,Rashtrasanchar,2,0.0033889412879943848,4,0,"इस्रायलने केली 'ऑपरेशन आयर्न स्वॉर्ड्स'ची घोषणा. इस्रायली हवाई दल पॅलेस्टाईनमधील गाझामधील लक्ष्यांवर बॉम्बफेक करत आहेत.
.
.
#Israel #IsraelUnderAttack #Israeli #Israel_under_attack #IsraeliTerrorism #IsraelUnderFire #Israele #palastine #Palaestinenser #Palaestina #war #israil #LatestNews #marathinews #rashtrasanchar #marathi",7,Missing Value,FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6MzM3ODkzODMyMDg1NDg4,0.5,UNCHECKED_PROFILE,100075946212960,Missing Value,50.0,0,,,100075946212960,2023-10-07 09:36:19+00:00,und,2,post,https://www.facebook.com/337893832085488,False,0,None,https://www.facebook.com/100075946212960,net
,ZmVlZGJhY2s6MTEyMjQzMDkxMjQ5NTM0Mw==,[],0,Pirastu Wildpear MariaRita,0,0.0018475651741027832,4,-0.84294,"#BREAKING
Three #Palestinians have been killed by the terrorist israeli occupation forces in #Ramallah and #Jericho,  several others critically injured in #AlKhalil. Incidents of houses being set on fire by terrorist illegal squatters have been reported in Salfit, while also in al-Khalil terrorist israeli squatters opened fire on #Palestinian families.
#IsraelTerrorist
#FreePalestine",7,['news_&_social_concern'],FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6MTEyMjQzMDkxMjQ5NTM0Mw==,0.5713,FAKE_PROFILE,100041853344611,Missing Value,57.13,0,,"['#AlKhalil', '#BREAKING', '#Jericho', '#Ramallah', 'Salfit', 'Three #Palestinians', 'israeli']",100041853344611,2023-10-07 15:17:23+00:00,en,3,post,https://www.facebook.com/1122430912495343,False,1,None,https://www.facebook.com/100041853344611,neg
,ZmVlZGJhY2s6NjQ5MTUxMzcwNjc1Mzcw,[],0,Majid Hayat Ansari,1,0.0023235678672790527,4,0,"फलस्तिनी सैनिकों ने बड़ी संख्या में इजरायली आतंकी सैनिकों को पकड़ लिया है और उन्हें गाजा पट्टी पर ले जा रहे हैं,
#freepalestine 
#israelterrorist",7,Missing Value,FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6NjQ5MTUxMzcwNjc1Mzcw,0.5,UNCHECKED_PROFILE,100067415395081,Missing Value,50.0,0,,,100067415395081,2023-10-07 19:27:59+00:00,hi,3,post,https://www.facebook.com/649151370675370,False,0,None,https://www.facebook.com/100067415395081,net
,ZmVlZGJhY2s6MTAxNzk1NDE0NjIxNTMzMA==,[],0,Pierre Jamain,1,0.008906900882720947,4,-0.94713,Reminder - SHAME ON YOU ! SHAME ON THE INTERNATIONAL COMMUNITY,1,"['news_&_social_concern', 'diaries_&_daily_life']",FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6MTAxNzk1NDE0NjIxNTMzMA==,0.52393,FAKE_PROFILE,100040022634329,Missing Value,52.393,0,,[],100040022634329,2023-10-08 06:22:24+00:00,und,3,post,https://www.facebook.com/1017954146215330,False,0,None,https://www.facebook.com/100040022634329,neg
,ZmVlZGJhY2s6MTEyMjQ2NDI3OTE1ODY3Mw==,[],0,Pirastu Wildpear MariaRita,0,0.0014769434928894043,4,-0.78457,"New pogrom expected to take place in Huwara tonight, meanwhile in Qusra, Nablus 
israeli terrorist settlers attacked their village and opened fire on passbyers.  A serious injury was transferred hospital.
#IsraelTerrorist",7,['news_&_social_concern'],FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6MTEyMjQ2NDI3OTE1ODY3Mw==,0.5713,FAKE_PROFILE,100041853344611,Missing Value,57.13,0,,"['Huwara', 'Nablus', 'Qusra', 'tonight']",100041853344611,2023-10-07 16:26:41+00:00,en,4,post,https://www.facebook.com/1122464279158673,False,0,None,https://www.facebook.com/100041853344611,neg
,ZmVlZGJhY2s6OTkzNzEzODk4NTgwMzA0,"[{'objects': None, 'media_id': None, 'media_url': 'https://d162n66y7x4l64.cloudfront.net/FB_ZmVlZGJhY2s6OTkzNzEzODk4NTgwMzA0_387357258_771662448051368_4871744777500047416.mp4?image-format=webp&image-width=200&Expires=1696948161&Signature=ghg~APN8pPVilUGY1ZKl-0HpW8dFp3bMZ7uHYCO39vvgGhxpRDvmyWs~4H~0aFIYEc9XgoPO7uFT9Vc2XkUbaEEiAr1aCcqs1IaKgflicVPPAqYLFh~lXUtAXs~tkhQcBhARnBkjVrxfYcNV1ei5Z4y7-bRyi2rGNWdnH20CoGqHsl~tKX-GrMK40wpOMybJdHm98uyWW5WeC5ywoMe2bwpo7C9Ejrg5-bM9iUL~nskv3j25U48EQ~cemG4x8wblUBoGNnu1WXnaGCQNehCUZ1PtoHfea7MZTGKotg7MuacZ8MAeT8bJ1iUata792U0CEZRnVEFimnKa4FVR~6ZyuA__&Key-Pair-Id=K3JBIXBQ13O74I', 'media_type': None}]",1,Suad Shaikh,0,0.0015169978141784668,4,-0.56598,"Pray for our Palestinian brothers and sisters🥺💛

#palestine🇵🇸 #palestine #palestineunderattack #palestinewillbefree #freepalestine #palestinian #palestinians #savepalestine #palestinelivesmatter #israelterrorist",1,['news_&_social_concern'],FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,1,ZmVlZGJhY2s6OTkzNzEzODk4NTgwMzA0,0.5,UNCHECKED_PROFILE,100038251090999,Missing Value,50.0,0,,['Palestinian'],100038251090999,2023-10-08 11:05:27+00:00,und,2,post,https://www.facebook.com/993713898580304,False,2,None,https://www.facebook.com/100038251090999,neg
,ZmVlZGJhY2s6MTAxNjA1MDU0Nzk1OTE5OTg=,[],0,Niddal Tayiem,0,0.04638749361038208,4,0,#israHell #ZionistKillers #usataxdollars #FreePalestine,7,Missing Value,FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6MTAxNjA1MDU0Nzk1OTE5OTg=,0.01578,REAL_PROFILE,683636997,Missing Value,1.5779999999999998,0,,,683636997,2023-10-07 16:41:12+00:00,und,3,post,https://www.facebook.com/10160505479591998,False,1,None,https://www.facebook.com/683636997,net
,ZmVlZGJhY2s6MTIyMTM0NDUzMjY4MDE2NTE1,[],0,Soul Healing ,0,0.016561567783355713,4,0,"#phalastine #FreePalestine #Israel #PalestinianLivesMatter #IsraelTerrorist #BoycottIsrael #Alaska #AlAqsa #RedForPalestine
 #madinha #makhah #foryouシ #Naats #naat2023 #naatsharif #naat #naatshareef #naatepaak #NaatPak #urdupoetry #tariqjameel",1,Missing Value,FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6MTIyMTM0NDUzMjY4MDE2NTE1,0.5,UNCHECKED_PROFILE,61550495471493,Missing Value,50.0,0,,,61550495471493,2023-10-08 11:33:16+00:00,und,4,post,https://www.facebook.com/122134453268016515,False,0,None,https://www.facebook.com/61550495471493,net
,ZmVlZGJhY2s6NjY3MjEwNDExNjIzNjkwNg==,[],0,Amin Odeh,0,0.014755845069885254,4,-0.49611,"THIS IS ""ISRAEL""!!! 😡 

#BDS 
#IsraeliTerrorism 
#FreePalestine",7,['news_&_social_concern'],FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6NjY3MjEwNDExNjIzNjkwNg==,0.5,UNCHECKED_PROFILE,713692415,Missing Value,50.0,0,,['ISRAEL'],713692415,2023-10-07 01:42:44+00:00,en,2,post,https://www.facebook.com/6672104116236906,False,2,None,https://www.facebook.com/713692415,neg
,ZmVlZGJhY2s6MzQwMzI4MDcxNjg2NzUw,[],0,Ridwan Hamzah,1,0.010757267475128174,4,-0.92798,"17 tahun lamanya, hari ini warga Palestina berhasil menjebol pagar Israel. Warga Palestina menghancurkan dan merampas beberapa tank tercanggih Israel. Tank Merkava Mk 4M yang dikenal dunia karna kecanggihanya, harga 1 bijinya 73 Miliar dilumpuhkan drone murah harga jutaan.
#Palestina #Israhell",7,Missing Value,FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6MzQwMzI4MDcxNjg2NzUw,0.62203,FAKE_PROFILE,100071286783178,Missing Value,62.202999999999996,0,,"['Israel', 'Mer', 'Mili', 'Palestina', 'Tank', 'drone', 'hell', 'kava', 'tahun', 'tank']",100071286783178,2023-10-07 22:02:12+00:00,id,1,post,https://www.facebook.com/340328071686750,False,2,None,https://www.facebook.com/100071286783178,neg
,ZmVlZGJhY2s6MzUzMjk4MzM3MDI5NDMzNw==,[],0,Amin Odeh,2,0.014755845069885254,4,-0.49611,"THIS IS ""ISRAEL""!!! 😡 

#BDS 
#IsraeliTerrorism 
#FreePalestine",7,['news_&_social_concern'],FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6MzUzMjk4MzM3MDI5NDMzNw==,0.5,UNCHECKED_PROFILE,713692415,Missing Value,50.0,0,,"['#BDS', 'ISRAEL']",713692415,2023-10-07 01:40:52+00:00,en,1,post,https://www.facebook.com/3532983370294337,False,1,None,https://www.facebook.com/713692415,neg
,ZmVlZGJhY2s6NjcxNTgzODgyMTg1NjcyOA==,[],0,Marmar Mourad,0,0.001928865909576416,4,0.0,"يا ماما يا ماما 
#IsraeliTerrorism",7,Missing Value,FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6NjcxNTgzODgyMTg1NjcyOA==,0.5,UNCHECKED_PROFILE,100002920292037,Missing Value,50.0,0,,[],100002920292037,2023-10-07 18:53:16+00:00,und,4,post,https://www.facebook.com/6715838821856728,False,0,None,https://www.facebook.com/100002920292037,net
,ZmVlZGJhY2s6MTAxNTkxMjg4NTU1ODcxOTE=,[],0,Parveen Akhtar,0,0.002209782600402832,4,0,#FreePalestine #IsraeliApartheid #IsNotReal #Israhell,1,Missing Value,FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6MTAxNTkxMjg4NTU1ODcxOTE=,0.05093,REAL_PROFILE,606112190,Missing Value,5.093,0,,,606112190,2023-10-08 05:09:02+00:00,und,1,post,https://www.facebook.com/10159128855587191,False,3,None,https://www.facebook.com/606112190,net
,ZmVlZGJhY2s6MTY3ODA1NTUzMjYwNDgwMg==,[],0,Hasnain Aziz,1,0.011694908142089844,4,0,"‏‎#اسرائیل نے ایک بار پھر ‎#غزة پر فضائی حملے شروع کر دئیے، فلسطینیوں نے ‎#اسرائیلی فوجیوں کو گرفتار کر لیا، کئی فوجیوں کو حراسٹ میں لے کر نامعلوم مقام پر منتقل کر دیا گیا
‎#IsraeliTerrorism ‎#PalestineUnderAttack ‎#Palestine #gaza #FreePalestine #IStandWithPalestine #AlAqsa #GazaUnderAttack #masjidaqsa #muslim #muslimah #Alhamdulillah",7,Missing Value,FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6MTY3ODA1NTUzMjYwNDgwMg==,0.5,UNCHECKED_PROFILE,100012011133544,Missing Value,50.0,0,,,100012011133544,2023-10-07 10:15:53+00:00,ur,3,post,https://www.facebook.com/1678055532604802,False,0,None,https://www.facebook.com/100012011133544,net
,ZmVlZGJhY2s6Njc3MjE5ODA3NzAxNzUx,[],0,Samer Al Baghdady,1,0.003054201602935791,4,-0.78228,"Mind refresh & a reminder…. 🇵🇸 
#AlAqsaMosque
#arthurjamesbalfour
#LordRothschild
#Palestine
#IsraeliCrimes
#IsraeliTerrorism
#Zionists",7,['news_&_social_concern'],FB,https://cyabra-web-assets.s3.us-east-2.amazonaws.com/default_profile_normal.png,117.99410029498524,0,ZmVlZGJhY2s6Njc3MjE5ODA3NzAxNzUx,0.52562,FAKE_PROFILE,100062412143120,Missing Value,52.562,0,,"['#IsraeliCrimes', '#Palestine']",100062412143120,2023-10-07 23:22:37+00:00,und,3,post,https://www.facebook.com/677219807701751,False,0,None,https://www.facebook.com/100062412143120,neg
